latitude,longitude,unique_squirrel_id,other_activities,lat_long
40.7890102959629,-73.9578316525492,31G-PM-1007-01,hiding,POINT (-73.9578316525492 40.7890102959629)
40.7667681685356,-73.9719888241794,4I-PM-1007-03,being chased,POINT (-73.9719888241794 40.7667681685356)
40.794290363687,-73.9590502257662,36C-PM-1013-06,carrying food in mouth,POINT (-73.9590502257662 40.794290363687)
40.7734575166319,-73.9766354967197,8B-AM-1007-09,"shelling and eating a nut then a dog chased it up a tree & squirrel carried its nut up the tree,settled in a branch & resumed eating",POINT (-73.9766354967197 40.7734575166319)
40.7689419765393,-73.9787658435198,3B-PM-1007-07,eating loudly <- peanuts w/ shells,POINT (-73.9787658435198 40.7689419765393)
40.7818422357619,-73.9633760173635,22G-PM-1018-03,chilling,POINT (-73.96337601736352 40.7818422357619)
40.7959176317705,-73.9530809650496,40G-PM-1013-02,hiding from dog,POINT (-73.9530809650496 40.79591763177051)
40.7977257435263,-73.9525747516914,42F-PM-1017-02,playing,POINT (-73.95257475169142 40.7977257435263)
40.7778316005464,-73.9641462360541,18I-PM-1007-09,canoodling w/ 8,POINT (-73.9641462360541 40.7778316005464)
40.7738535171265,-73.9678774314725,12H-PM-1007-04,mushroom,POINT (-73.9678774314725 40.7738535171265)
40.7796399955868,-73.9648195433192,19G-PM-1017-03,staring,POINT (-73.9648195433192 40.7796399955868)
40.7763985667344,-73.970308716071,14E-AM-1008-20,walking,POINT (-73.970308716071 40.7763985667344)
40.7727508149058,-73.9707215394887,10G-AM-1006-05,chasing (#6),POINT (-73.9707215394887 40.7727508149058)
40.7996027428625,-73.9570130017159,42B-AM-1014-02,digging,POINT (-73.9570130017159 40.7996027428625)
40.7987031768001,-73.954482814186,42D-PM-1013-01,watching passers-by,POINT (-73.954482814186 40.7987031768001)
40.7745934947706,-73.9714303315699,11E-AM-1013-04,burying,POINT (-73.9714303315699 40.7745934947706)
40.7756111718355,-73.9666526554772,14H-AM-1007-02,sitting,POINT (-73.9666526554772 40.77561117183551)
40.7954551238146,-73.9615751148595,36A-AM-1018-01,eating (red berries),POINT (-73.9615751148595 40.7954551238146)
40.7742695912,-73.9677387336667,12H-PM-1007-02,peanuts,POINT (-73.9677387336667 40.7742695912)
40.7756257458036,-73.9756810453606,11A-PM-1013-01,eating (osage orange),POINT (-73.9756810453606 40.7756257458036)
40.7951124076946,-73.9559677963727,38E-AM-1010-07,chasing and being chased by #6,POINT (-73.9559677963727 40.7951124076946)
40.7933537584624,-73.9549082481152,36G-PM-1012-01,crossing east drive,POINT (-73.9549082481152 40.7933537584624)
40.782693848993,-73.9638526062093,22F-AM-1007-02,standing,POINT (-73.9638526062093 40.782693848993)
40.7766720346576,-73.9704166194815,14E-AM-1008-07,walking,POINT (-73.9704166194815 40.7766720346576)
40.7782913925727,-73.9700330712119,16D-PM-1010-06,walking,POINT (-73.9700330712119 40.7782913925727)
40.7980460204041,-73.9556218199258,41D-PM-1014-01,"digging,drinking",POINT (-73.9556218199258 40.7980460204041)
40.7867482211349,-73.9677779408464,25A-AM-1013-02,chasing #3,POINT (-73.9677779408464 40.7867482211349)
40.7943086530436,-73.9543323786888,37G-PM-1007-03,"lying on belly on branch,eating big nut",POINT (-73.9543323786888 40.7943086530436)
40.7760942872488,-73.9712256765283,13D-PM-1018-13,digging,POINT (-73.9712256765283 40.7760942872488)
40.7781916780621,-73.9727488640736,14B-PM-1014-06,watching me,POINT (-73.9727488640736 40.7781916780621)
40.7751342870705,-73.9671549566066,14H-AM-1007-01,jumping between branches,POINT (-73.9671549566066 40.7751342870705)
40.7990928062435,-73.9556937218252,42C-AM-1007-04,walking,POINT (-73.9556937218252 40.7990928062435)
40.7738879545412,-73.9754836796706,9B-PM-1013-01,playing,POINT (-73.9754836796706 40.7738879545412)
40.770281512254,-73.9763791121438,5D-PM-1018-04,chasing (dog chasing),POINT (-73.9763791121438 40.770281512254)
40.7980080911115,-73.9573724133264,40C-AM-1017-02,chasing (#1),POINT (-73.9573724133264 40.7980080911115)
40.7855654405447,-73.9580109357087,28I-AM-1013-01,stood on fence,POINT (-73.9580109357087 40.7855654405447)
40.7975685470963,-73.9568382279233,40C-AM-1017-07,digging,POINT (-73.9568382279233 40.7975685470963)
40.7692377401467,-73.9758152322587,4E-PM-1008-03,chasing #4,POINT (-73.9758152322587 40.7692377401467)
40.7987578541123,-73.9553726714504,41D-AM-1014-02,jumping,POINT (-73.9553726714504 40.7987578541123)
40.796268457326,-73.9572686979412,38D-AM-1017-03,digging,POINT (-73.9572686979412 40.796268457326)
40.7761086352438,-73.9721854790038,12C-AM-1013-01,burying,POINT (-73.9721854790038 40.7761086352438)
40.7927301214476,-73.958417813526,34E-PM-1006-01,sitting and watching on a tree,POINT (-73.958417813526 40.7927301214476)
40.774454583585,-73.9767949141123,9A-PM-1010-01,i think it climbed the tree when i first saw it.,POINT (-73.9767949141123 40.774454583585)
40.7903905787005,-73.9585537668382,32F-AM-1012-03,bringing green leaves to nest,POINT (-73.9585537668382 40.7903905787005)
40.7959810622342,-73.9576304473722,38D-AM-1017-05,eating (nut),POINT (-73.9576304473722 40.7959810622342)
40.7920074462622,-73.9532952763106,36I-AM-1017-08,chasing (#7),POINT (-73.95329527631061 40.7920074462622)
40.7697607308033,-73.9776044578446,4C-PM-1010-15,chasing #14,POINT (-73.9776044578446 40.7697607308033)
40.7669101832926,-73.9725712588741,4H-AM-1006-02,climbing (over small wire fence then on the ground),POINT (-73.9725712588741 40.7669101832926)
40.7686791169776,-73.9790214253443,3B-PM-1007-10,hopping,POINT (-73.9790214253443 40.7686791169776)
40.7774389345748,-73.9699672074164,15D-AM-1007-07,chasing #8,POINT (-73.9699672074164 40.7774389345748)
40.7672407594559,-73.9729378674198,4H-AM-1006-04,met #3 while foraging and briefly tussled,POINT (-73.9729378674198 40.7672407594559)
40.7724861675504,-73.9783185278595,7A-AM-1006-03,jumping,POINT (-73.9783185278595 40.7724861675504)
40.775032271482,-73.9703621616472,12E-AM-1017-08,chilling,POINT (-73.9703621616472 40.775032271482)
40.7810842503715,-73.9718234159557,18A-AM-1012-02,burying,POINT (-73.9718234159557 40.7810842503715)
40.7846973096665,-73.9679291347956,23B-PM-1012-02,2/3 were chasing each other,POINT (-73.9679291347956 40.7846973096665)
40.7805366922231,-73.9655734633649,20F-AM-1014-02,pulling leaves,POINT (-73.9655734633649 40.7805366922231)
40.786785529449,-73.9677654289757,25A-AM-1013-03,being chased by #2,POINT (-73.9677654289757 40.786785529449)
40.7727742948332,-73.9743342303548,8D-AM-1007-08,communicating from tree,POINT (-73.97433423035481 40.7727742948332)
40.7995008636057,-73.958494212554,41A-AM-1013-01,ran across a path,POINT (-73.958494212554 40.7995008636057)
40.7763348062134,-73.970475755546,13E-AM-1017-02,begging (came one yard away from me and stood there),POINT (-73.970475755546 40.7763348062134)
40.7903823616782,-73.9545101041865,34I-PM-1010-03,with some nuts in the mouth,POINT (-73.9545101041865 40.7903823616782)
40.7899599350145,-73.9595645962539,31E-PM-1006-03,burying,POINT (-73.9595645962539 40.7899599350145)
40.7762518164182,-73.9741846413977,12B-PM-1018-01,climbing (up rocks),POINT (-73.9741846413977 40.7762518164182)
40.7722457975176,-73.9703914126866,10G-PM-1017-01,standing,POINT (-73.9703914126866 40.7722457975176)
40.7724543901497,-73.9736165917399,8D-AM-1007-04,chasing squirrel #3,POINT (-73.9736165917399 40.7724543901497)
40.7938786854735,-73.9609704650925,34B-AM-1013-03,hopping,POINT (-73.9609704650925 40.7938786854735)
40.7921084224711,-73.9534509627885,36I-AM-1017-07,"chasing (#8),scratching",POINT (-73.9534509627885 40.7921084224711)
40.7689408831287,-73.9808247660048,2A-PM-1019-01,runs from,POINT (-73.9808247660048 40.7689408831287)
40.7874778720268,-73.9672789573537,26A-PM-1006-02,not moving,POINT (-73.96727895735371 40.7874778720268)
40.7742131587983,-73.9702228131711,12F-PM-1007-12,going down tree,POINT (-73.9702228131711 40.7742131587983)
40.7820474909192,-73.969105907,20B-PM-1013-08,being chased by dog,POINT (-73.969105907 40.7820474909192)
40.7754310239649,-73.9757216124349,11A-PM-1013-05,digging,POINT (-73.9757216124349 40.7754310239649)
40.7731753915361,-73.9681093100008,11H-PM-1013-01,nut in mouth,POINT (-73.9681093100008 40.7731753915361)
40.7905198502307,-73.9637279711853,30B-AM-1007-09,jumping b/w trees,POINT (-73.9637279711853 40.7905198502307)
40.7956150744102,-73.960657061561,36A-PM-1013-08,running from #7,POINT (-73.960657061561 40.7956150744102)
40.7760646554109,-73.9746133058077,11B-PM-1014-04,jumping,POINT (-73.9746133058077 40.776064655410906)
40.7820200927465,-73.9708301070924,19A-PM-1013-01,planting acorns,POINT (-73.9708301070924 40.7820200927465)
40.7916566683158,-73.958317581802,33E-AM-1014-12,sleeping,POINT (-73.958317581802 40.7916566683158)
40.7679010247281,-73.9787040192473,2C-AM-1010-06,stood still & watched me then jumped on a fence and ran away,POINT (-73.9787040192473 40.7679010247281)
40.7680159511705,-73.9801985977846,1B-AM-1012-11,fighting w/ pigeons,POINT (-73.9801985977846 40.7680159511705)
40.776877007081,-73.9645547556826,16I-AM-1008-04,in hollow,POINT (-73.9645547556826 40.776877007081)
40.7833747810387,-73.9670850805619,22C-PM-1006-01,for food,POINT (-73.9670850805619 40.7833747810387)
40.7758789855474,-73.9719111470164,12D-AM-1013-02,jumped off,POINT (-73.9719111470164 40.7758789855474)
40.7727750272024,-73.9720347089273,9E-PM-1014-01,looked like it was smelling/digging in the ground,POINT (-73.9720347089273 40.7727750272024)
40.778926988884,-73.97186968288,15B-AM-1014-03,running (from a dog),POINT (-73.97186968288 40.778926988884)
40.7984783584388,-73.9548853492712,41D-PM-1014-04,jumping tree to tree,POINT (-73.9548853492712 40.7984783584388)
40.7988610926249,-73.9553163829551,42D-PM-1013-04,carrying nut away,POINT (-73.9553163829551 40.7988610926249)
40.7914682370734,-73.9632337134707,31B-PM-1007-01,chasing #2 and climbing tree w/ #2,POINT (-73.9632337134707 40.7914682370734)
40.7949046809422,-73.9532657715601,39G-AM-1018-02,sitting & watching,POINT (-73.9532657715601 40.7949046809422)
40.7777383899836,-73.9640534906634,17I-AM-1014-02,standing upright,POINT (-73.9640534906634 40.7777383899836)
40.7939375305761,-73.9627904328402,34A-PM-1013-04,digging & burying,POINT (-73.9627904328402 40.7939375305761)
40.7750678026757,-73.9713399316534,12E-PM-1018-02,lounging on tree upside down,POINT (-73.9713399316534 40.7750678026757)
40.7708581562057,-73.9773898301093,5B-AM-1008-01,"running across ball field 5,near home plate",POINT (-73.9773898301093 40.7708581562057)
40.7965682182001,-73.9604954276129,37A-AM-1012-01,scanning (drawing included),POINT (-73.9604954276129 40.7965682182001)
40.7920329989756,-73.9541500874008,35H-AM-1013-02,sitting,POINT (-73.9541500874008 40.7920329989756)
40.7808316436308,-73.9632799339872,21H-PM-1018-01,staring,POINT (-73.9632799339872 40.7808316436308)
40.7699948746776,-73.9744906832678,6E-PM-1010-05,could this squirrel be eating a white mushroom?,POINT (-73.9744906832678 40.76999487467761)
40.7764273475386,-73.9712550584322,13D-PM-1018-06,cleaning,POINT (-73.9712550584322 40.7764273475386)
40.7760643720793,-73.9667474482967,15H-PM-1008-01,watching me,POINT (-73.9667474482967 40.7760643720793)
40.7946345014466,-73.9520280004414,39I-PM-1013-03,playing,POINT (-73.9520280004414 40.7946345014466)
40.776729630785,-73.9744726434743,12A-PM-1013-03,chased up a tree by #4,POINT (-73.9744726434743 40.776729630785)
40.7689970778303,-73.9704449096084,6I-PM-1013-05,playing with #6,POINT (-73.9704449096084 40.7689970778303)
40.7766770153764,-73.9689504114652,14F-PM-1012-05,sitting,POINT (-73.9689504114652 40.7766770153764)
40.7727841119424,-73.9706929270645,10G-AM-1006-06,chasing (#5),POINT (-73.9706929270645 40.7727841119424)
40.7779911208015,-73.9682067129876,16E-PM-1018-05,staring,POINT (-73.9682067129876 40.7779911208015)
40.7949188960194,-73.9507772992986,40I-PM-1013-01,eating (berries),POINT (-73.9507772992986 40.7949188960194)
40.7937125788106,-73.9525699067954,38I-PM-1014-01,scampering thru the grass!,POINT (-73.9525699067954 40.7937125788106)
40.7674142089209,-73.9793334416378,1C-PM-1013-02,digging,POINT (-73.9793334416378 40.7674142089209)
40.7871864151365,-73.9669529835992,25A-AM-1013-05,d.p.t.,POINT (-73.96695298359921 40.7871864151365)
40.7794458131748,-73.9728069355821,15A-AM-1007-01,hopping,POINT (-73.9728069355821 40.7794458131748)
40.783898987005,-73.9687462566073,22B-PM-1014-06,digging,POINT (-73.9687462566073 40.783898987005)
